id,source_id,continent_id,country_id,city_id,section_id,category_id,name,address,description,url,image_url
2317,paragraph_017714,5,28,86,1,3,YHA Sydney Harbour (From $143.00),"110 Cumberland Street, Sydney Central Business District, 2000 Sydney, Australia","The award-winning YHA Sydney Harbor features spectacular rooftop views of the Sydney Opera House, Sydney Harbor Bridge and Sydney Harbor. The hostel is within 10 minutes' walk of Wynyard Station, or if traveling by light rail, the Bridge St stop is also a 10-minute walk from the property.",https://www.booking.com/hotel/au/sydney-harbour-yha.html,media/image1486.jpg
2318,paragraph_017720,5,28,86,1,3,YHA Sydney Central (From $98.00),"11-23 Rawson Place, Sydney Central Business District, 2000 Sydney, Australia","This award-winning hostel, with indoor pool is housed in a heritage listed building opposite Central Station in Sydney CBD (Central Business District). Guests enjoy panoramic views of the city from the rooftop outdoor area.
YHA Sydney Central offers shared dormitory accommodations as well as private rooms. Guests have access to a free WiFi throughout the Hostel, 2 kitchens, spacious dining and lounge areas and a guest laundry. There is an on-site cinema where guests can catch the latest films.
The hostel has its own travel agency, café, restaurant and BBQ facilities. Located in the basement, Schirrmo's Bar is open for drinks most evenings.",https://www.booking.com/hotel/au/sydney-central-yha.html,media/image1487.jpg
2319,paragraph_017730,5,28,86,2,4,Sydney Opera House,"The Sydney Opera House is a multi-venue performing arts centre in Sydney, New South Wales, Australia. Located on the foreshore of Sydney Harbour, it is widely regarded as one of the world's most famous and distinctive buildings, and a masterpiece of 20th-century architecture.[3][4]",,http://sydneyoperahouse.com/,media/image1488.jpg
2320,paragraph_017735,5,28,86,2,4,Bondi Beach,"Bondi Beach (/ˈbɒndaɪ/) is a beach and the surrounding suburb in Sydney, Australia. Bondi Beach is located 7 kilometres (4 miles) east of the Sydney central business district, in the local government area of Waverley Council, in the Eastern Suburbs. In the 2021 Australian census it had a population of 11,513 residents. Its postcode is 2026. Bondi, North Bondi and Bondi Junction are neighbouring suburbs. Bondi Beach is one of the most visited tourist sites in Australia, and the location of two television series, Bondi Rescue and Bondi Vet.",,https://en.wikipedia.org/wiki/Bondi_Beach,media/image1489.jpg
2321,paragraph_017740,5,28,86,2,4,Queen Victoria Building,"The Queen Victoria Building (QVB) is a heritage-listed late-19th-century building located at 429–481 George Street in the Sydney central business district, in the Australian state of New South Wales. Designed by the architect George McRae, the Romanesque Revival building was constructed between 1893 and 1898 and is 30 metres (98 ft) wide by 190 metres (620 ft) long. The domes were built by Ritchie Brothers, a steel and metal company that also built trains, trams and farm equipment. The building fills a city block bounded by George, Market, York, and Druitt Streets. Designed as a marketplace, it was used for a variety of other purposes, underwent remodelling, and suffered decay until its restoration and return to its original use in the late twentieth century. The property is co-owned by the City of Sydney and Link REIT, and was added to the New South Wales State Heritage Register on 5 March 2010.",,https://en.wikipedia.org/wiki/Queen_Victoria_Building,media/image1490.jpg
2322,paragraph_017745,5,28,86,2,4,Sydney Tower,"Sydney Tower, also known as the Sydney Tower Eye, Westfield Tower and formerly albeit still commonly as Centrepoint Tower, is an observation and telecommunications tower that is the tallest structure in Sydney, New South Wales, Australia, as well as the second-tallest observation tower in the Southern Hemisphere. Sydney Tower has also previously been known as AMP Tower.",,https://en.wikipedia.org/wiki/Sydney_Tower,media/image1491.jpg
2323,paragraph_017750,5,28,86,2,4,Sydney Harbour Bridge,"The Sydney Harbour Bridge is a steel through arch bridge in Sydney, Australia, spanning Sydney Harbour from the central business district (CBD) to the North Shore. The view of the bridge, the harbour, and the nearby Sydney Opera House is widely regarded as an iconic image of Sydney, and of Australia itself. Nicknamed ""the Coathanger"" because of its arch-based design, the bridge carries rail, vehicular, bicycle and pedestrian traffic.",,https://en.wikipedia.org/wiki/Sydney_Harbour_Bridge,media/image1492.jpg
2324,paragraph_017756,5,28,86,3,5,Big Bus Sydney and Bondi Hop-on Hop-off Tour (24h: MYR 135 (~$30 USD); 48h: MYR 176 (~$40 USD)),"Two scenic routes covering 33 stops across Sydney. The Sydney City Tour (Red Route) visits the Sydney Opera House, Harbour Bridge, and Royal Botanic Gardens. The Bondi Tour (Blue Route) visits Bondi Beach, Double Bay, and Rose Bay. Recorded commentary available in 8 languages. Buses run every 30-60 minutes.",,https://enrichexperience.malaysiaairlines.com/products/big-bus-sydney-and-bondi-hop-on-hop-off-tour-packageglobaltix32814-281396,
2325,paragraph_017760,5,28,86,3,5,Best Free Tours Sydney (Free (tips appreciated)),"Free guided walking tours exploring Circular Quay, The Rocks, Sydney Opera House, Harbour Bridge viewpoints, Hyde Park, and the Queen Victoria Building. Guides available in English and Spanish. Private itineraries available for Blue Mountains, Watsons Bay, Manly, Bondi, and Coogee. Tips expected.",,https://www.australia.com/vi-vn/atdw/product.69a638c59b79bedf7ddd8eef.html,
2326,paragraph_017764,5,28,86,3,5,Historic & Iconic Sydney Walking Tour ($45 USD),"A 2.5-3 hour guided walking tour exploring The Rocks, a spectacular harbour lookout, and the Sydney Opera House. Includes stories about Sydney's early days, convict history, and the Opera House's unique architecture. Date: 21 September 2026, 3:00 PM. Meeting point: Outside Customs House (31 Alfred St)",,https://onmuseums.com/2026-conference/special-events,
2327,paragraph_017768,5,28,86,3,5,Sydney Starterpaket (From €563 (~$610 USD) per person (double occupancy)),"A 4-day/3-night package including: airport transfer, 3 nights accommodation at Furama Darling Harbour, 1.5-hour The Rocks walking tour, and a Harbour Cruise with lunch at Watsons Bay Beach Club. Available April 2025 - March 2027. Note: Not suitable for mobility-impaired travelers. Cruise operates on select days depending on season.",,https://karawane.de/reiseziele/australien/reiseziele/australien/australien-reisen-uebersicht/reiseangebot/bestof/sydney-starterpaket.html,
2328,paragraph_017772,5,28,86,3,5,"Australia: City to Surf (Contiki) (From $2,148 USD (member price from $2,041))","An 8-day group tour for ages 18-35. Includes Sydney city tour, Blue Mountains day trip, Bondi Beach, ferry to Watsons Bay, and onward travel to Byron Bay and Noosa Everglades. Accommodation, some meals, and an experienced Trip Manager included. Departures: May - November 2026.",,https://travel.racv.com.au/holidays/australia-city-to-surf-2026-2027-11-apr-2026-to-21-nov-2026-766272f7d0b85717ef6d24a771b88140,
2329,paragraph_017779,5,28,86,4,6,Divino Osteria ($10.00-40.00),"1/19-21 Elizabeth Bay Rd, Sydney, New South Wales 2011 Australia","+61 1300 348 466
Escape the ordinary and immerse yourself in a culinary getaway with our lunch or dinner service experience at Divino Osteria. Gather your friends, family, or colleagues for an unforgettable afternoon where time slows down, and every moment is savoured. Let the conversation flow as you indulge in a carefully curated feast of authentic Italian dishes, each prepared with fresh, seasonal ingredients and bursting with the vibrant flavours of southern Italy.",https://divinoosteria.com.au/,media/image1493.jpg
2330,paragraph_017786,5,28,86,4,6,The Boiling Crab Sydney CBD ($50.00-90.00),"68 Harbour Street Ground Floor, Sydney, New South Wales 2000 Australia","+61 2 9069 5599
THE BOILING CRAB SYDNEY. Come visit your nearest The Boiling Crab Australia for bold flavours, fresh seafood, and plenty of Dirty Fun!",https://www.theboilingcrab.com.au/,media/image1494.jpg
2331,paragraph_017793,5,28,86,4,6,Friggitoria ($20.00-40.00),"2-14 Bayswater Road Shop 6, Kings Cross, Sydney, New South Wales 2011 Australia","+61 2 8540 4357
Traditional Italian restaurant, Hand made Fresh Pasta & South Italian Street Food in a relaxed environment.",https://www.facebook.com/friggitoria,media/image1495.jpg
2332,paragraph_017800,5,28,86,4,6,Aria Restaurant Sydney ($70.00-100.00),"1 Macquarie St East Circular Quay, Sydney, New South Wales 2000 Australia","+61 2 9240 2255
Aria sits on the glittering edge of Sydney Harbour, a celebration of Australia’s abundance and life’s most meaningful moments. Led by Executive Chef Tom Gorringe, the restaurant reflects the shared vision of Bruce Solomon and Matt Moran – a place defined by care, precision, and genuine hospitality.",https://ariasydney.com.au/,media/image1496.jpg
2333,paragraph_017807,5,28,86,4,6,Primi Italian (From $40.00-60.00),"168 Clarence St., Sydney, New South Wales 2000 Australia","+61 2 8296 6430
Vegetarian friendly, Vegan options",http://www.primiitalian.com.au/,media/image1497.jpg
2334,paragraph_017815,5,28,86,5,7,Sydney Harbour BridgeClimb (From $308 AUD (adult) / $154 AUD (child 8-15)),"Climb the iconic Harbour Bridge with a guide. You'll be harnessed and walk along the outer arch to the summit (134m) for 360° views of Sydney. Multiple climb types available (Summit, Express, Mandarin, etc.).",,https://www.bridgeclimb.com/,
2335,paragraph_017819,5,28,86,5,7,Oz Jet Boating - 30-Minute Thrill Ride ($51 - $89 AUD (adult) / $40 - $59 AUD (child)),"Experience high-speed twists, turns, spins, and slides on Sydney Harbour aboard the iconic red shark boat. Speeds up to 75 km/h. You WILL get wet!",,https://www.ozjetboating.com/,
2336,paragraph_017823,5,28,86,5,7,"Tandem Skydive - 15,000ft (SKYONE Sydney) (From $349 AUD)","Jump from 15,000ft with a certified instructor. Experience 60 seconds of freefall at 200km/h with panoramic views from the Blue Mountains to the coastline. Includes certificate.",,https://www.sydney.com/things-to-do/tours/skyone-sydney/skydive-sydney-15000-feet,
2337,paragraph_017827,5,28,86,5,7,Blue Mountains Canyoning (From $200 - $300 AUD),"Abseil down waterfalls, swim through gorges, and navigate slot canyons in the World Heritage-listed Blue Mountains. Full-day guided tours.",,https://www.bmac.com.au/,
2338,paragraph_017831,5,28,86,5,7,Surfing Lesson at Bondi Beach (From $89 AUD),Learn to surf at Australia's most famous beach. 2-hour group lesson with experienced instructors. All equipment included.,,https://www.letsgosurfing.com.au/,
2339,paragraph_017862,5,28,87,1,1,ibis Styles Melbourne Airport (From $136.00),"1 Grants Road Melbourne Airport, 3045 Melbourne, Australia","Comfortable Accommodations: Rooms feature air-conditioning, private bathrooms, tea and coffee makers, and free WiFi. Additional amenities include hypoallergenic bedding, walk-in showers, work desks, and flat-screen TVs.
Dining Options: The family-friendly restaurant serves Italian cuisine for lunch and dinner. Breakfast includes continental, American, buffet, full English/Irish, vegetarian, and gluten-free. Guests can also enjoy a bar and coffee shop.
Leisure Facilities: Spa facilities, a fitness room, steam room, and hairdresser/beautician enhance the stay. Free airport shuttle service and 24-hour front desk ensure convenience.",https://www.booking.com/hotel/au/ibis-styles-melbourne-airport.html,media/image1498.jpg
2340,paragraph_017870,5,28,87,1,1,Great Southern Hotel Melbourne (From $62.00),"44 Spencer Street, 3000 Melbourne, Australia","Located opposite Southern Cross Station in Melbourne CBD, the Great Southern Hotel Melbourne features a 24-hour reception and offers nonsmoking rooms with centralized air conditioning and private private bathrooms. This property features vintage interior décor, and a modern courtyard area.
Great Southern Hotel Melbourne is a 10-minute walk from Crown Casino and Etihad Stadium. Bourke Street Mall is a 15-minute walk away.",https://www.booking.com/hotel/au/great-southern-melbourne.html,media/image1499.jpg
2341,paragraph_017877,5,28,87,1,1,YEHS Hotel Melbourne CBD (From $151.00),"600 Little Bourke Street, 3000 Melbourne, Australia","Located in the heart of Melbourne CBD (Central Business District), Melbourne Hotel CBD offers air-conditioned accommodations with satellite TV. Guests have access to a well-equipped fitness center and a sunny rooftop terrace.
Melbourne Hotel CBD is just 5 minutes’ walk from Southern Cross Station. Marvel Stadium and Melbourne Aquarium are each a 10-minute walk away. The Melbourne Convention and Exhibition Center and Flinders Street Station are both less than a 20-minute walk.",https://www.booking.com/hotel/au/ibis-melbourne-little-bourke-street.html,media/image1500.jpg
2342,paragraph_017886,5,28,87,1,2,Georgian Court Inn (From $82.00),"25 George Street, East Melbourne, 3002 Melbourne, Australia","Just 1.9 mi from central Melbourne, Georgian Court offers free buffet breakfast, a guest lounge and an internet kiosk. All rooms are air conditioned and include a microwave. Free limited parking is available on site. Free WiFi is available in all public areas and in some rooms.
All rooms have tea and coffee making facilities and a bathroom with a hairdryer. Some rooms also feature a spa bath.
Georgian Court Inn is 10 minutes’ walk from Fitzroy Gardens and 4 minutes’ drive from Melbourne Cricket Ground. Rod Laver Arena, Hisense Arena and St Vincents Hospital are all within 7 minutes' drive.",https://www.booking.com/hotel/au/georgian-court-b.html,media/image1501.jpg
2343,paragraph_017896,5,28,87,1,3,Royal Derby Hotel (From $121.00),"446 Brunswick Street, Fitzroy, 3065 Melbourne, Australia","Comfortable Accommodations: Royal Derby Hotel in Melbourne offers adults-only hostel accommodations with free WiFi, a terrace, restaurant, and bar. The property features parquet floors, shared bathrooms, and an outdoor seating area.
Dining Experience: The modern, family-friendly restaurant serves Australian cuisine with gluten-free options. Dinner is available in a welcoming ambiance, ensuring a pleasant dining experience for all guests.
Convenient Location: Located 6.8 mi from Essendon Fields Airport, the hotel is a short walk from Melbourne Museum (17 minutes) and close to attractions such as Princess Theater (1.6 mi) and Melbourne Central Station (1.9 mi). Guests can enjoy boating, kayaking, or canoeing in the surrounding area.",https://www.booking.com/hotel/au/royal-derby.html,media/image1502.jpg
2344,paragraph_017904,5,28,87,1,3,YHA Melbourne Central (From $68.00),"562 Flinders Street, 3000 Melbourne, Australia","Boasting a rooftop terrace with BBQ facilities and amazing views of the CBD, Melbourne Central Hostel is located within the Free Tram Zone. Guests enjoy a 24/7 reception desk and a large ground floor communal area with a shared kitchen, a TV area, a book exchange, a café/bar and free WiFi in public areas.
Southern Cross Station and the Skybus Terminal are only a 6-minute walk away. Guests can take in the sights at Federation Square, explore Melbourne’s famous laneways or visit a trendy bar.",https://www.booking.com/hotel/au/melbourne-central-yha.html,media/image1503.jpg
2345,paragraph_017911,5,28,87,1,3,Flinders Backpackers (From $75.00),"35 Elizabeth Street, 3000 Melbourne, Australia","Prime Location: Flinders Backpackers in Melbourne offers a central position with Block Arcade Melbourne a 2-minute walk away, Melbourne City Conference Center less than 0.6 mi, and Federation Square 4-minute walk. Essendon Fields Airport is 6.8 mi from the hostel.
Essential Facilities: Guests enjoy a bar and free WiFi in public areas. The property features a elevator, 24-hour front desk, shared kitchen, and shower facilities. Additional amenities include air-conditioning, private bathrooms, tea and coffee makers, refrigerators, work desks, TVs, and electric kettles.
Nearby Attractions: Explore St Paul's Cathedral 1312 feet away, Flinders Street Station 2-minute walk, Eureka Tower 1969 feet, and Southbank Promenade 4-minute walk. Boating is available in the surroundings.",https://www.booking.com/hotel/au/flinders-backpackers.html,media/image1504.jpg
2346,paragraph_017921,5,28,87,2,4,Royal Botanic Gardens Victoria,Royal Botanic Gardens Victoria (RBGV) are botanic gardens across two sites—Melbourne and Cranbourne.,"Melbourne Gardens was founded in 1846 when land was reserved on the south side of the Yarra River for a new botanic garden. It extends across 38 hectares (94 acres) that slope to the river with trees, garden beds, lakes and lawns. It displays almost 50,000 individual plants representing 8,500 different species. These are displayed in 30 living plant collections.",https://en.wikipedia.org/wiki/Royal_Botanic_Gardens_Victoria,media/image1505.jpg
2347,paragraph_017927,5,28,87,2,4,Federation Square,"Federation Square (marketed and colloquially known as Fed Square) is a venue for arts, culture and public events on the edge of the Melbourne central business district. It covers an area of 3.2 ha (7.9 acres) at the intersection of Flinders and Swanston Streets built above busy railway lines and across the road from Flinders Street station. It incorporates major cultural institutions such as the Ian Potter Centre, Australian Centre for the Moving Image (ACMI) and the Koorie Heritage Trust as well as cafes and bars in a series of buildings centred around a large paved square, and a glass walled atrium.",,https://en.wikipedia.org/wiki/Federation_Square,media/image1506.jpg
2348,paragraph_017932,5,28,87,2,4,Great Ocean Road,"The Great Ocean Road is an Australian National Heritage-listed 240-kilometre (150 mi) stretch of road along the south-eastern coast of Australia, between the Victorian towns of Torquay and Allansford. Built by returned soldiers between 1919 and 1932, and dedicated to soldiers killed during World War I, the road is the world's largest war memorial. Winding through varying terrain along the coast, and providing access to several prominent landmarks, including the Twelve Apostles limestone stack formations, the road is an important tourist attraction.",,https://en.wikipedia.org/wiki/Great_Ocean_Road,media/image1507.jpg
2349,paragraph_017937,5,28,87,2,4,"St Paul's Cathedral, Melbourne","St Paul's Cathedral is an Anglican cathedral in Melbourne, Australia. It is the cathedral church of the Diocese of Melbourne and the seat of the Archbishop of Melbourne, who is also the metropolitan archbishop of the Province of Victoria.",,"https://en.wikipedia.org/wiki/St_Paul%27s_Cathedral,_Melbourne",media/image1508.jpg
2350,paragraph_017942,5,28,87,2,4,Royal Exhibition Building,"The Royal Exhibition Building is a UNESCO World Heritage-listed building in Melbourne, Victoria, Australia, built in 1879–1880 as part of the international exhibition movement, which presented over 50 exhibitions between 1851 and 1915 around the globe. The building sits on approximately 26 hectares (64 acres), is 150 metres (490 ft) long and is surrounded by four city streets. It is situated at 9 Nicholson Street in the Carlton Gardens, flanked by Victoria, Carlton and Rathdowne Streets, at the north-eastern edge of the central business district. It was built to host the Melbourne International Exhibition in 1880–81, and then hosted the even larger Centennial International Exhibition in 1888. It was then chosen as the site for the Federation of the Commonwealth of Australia in 1901. The building is representative of the financial wealth and pride that the city of Melbourne and state of Victoria had in the 1870s. Throughout the 20th century smaller sections and wings of the building were subject to demolition and fire; however, the main building, known as the Great Hall, survived.",,https://en.wikipedia.org/wiki/Royal_Exhibition_Building,media/image1509.jpg
2351,paragraph_017948,5,28,87,3,5,Melbourne City Discovery Tour ($56 USD),"A scenic tour past iconic landmarks including Collins Street, Parliament House, St. Patrick’s Cathedral, the Melbourne Cricket Ground (MCG), and the Royal Exhibition Building. Cross the Yarra River to Southbank, visit St. Kilda’s Luna Park for a photo stop, pay tribute at the Shrine of Remembrance, and enjoy a relaxing visit to the Royal Botanic Gardens. Highly rated (9.6/10 from 18,913 reviews).",,https://www.traveloka.com/en-en/activities/australia/product/melbourne-city-discovery-tour-3222571202037,
2352,paragraph_017952,5,28,87,3,5,Melbourne City Tour (Princess Cruises Package) (Included in cruise package (see multi-day section)),"A 3-hour guided city tour included in a Princess Cruises package. Visit Parliament House, the Shrine of Remembrance (with surrounding gardens), the tranquil Fitzroy Gardens, and the Victorian Arts Centre. Part of a larger multi-day itinerary with Great Ocean Road and Adelaide extensions.",,https://www.princesscruises.at/de/booking/cabins,
2353,paragraph_017956,5,28,87,3,5,"Melbourne Lanes and Arcades Walking Tour (Included in $3,625+ package or contact operator)","A half-day guided walking tour exploring Melbourne's hidden treasures. Discover local designers, specialty retailers, quirky cafes, street art, historical tales, and architecture. Includes a hot beverage stop and chocolate sampling. Part of the Great Southern package or available as a standalone experience.",,https://travel.racq.com.au/melbourne-city-stay-2026-great-southern-brisbane-to-adelaide/overview,
2354,paragraph_017960,5,28,87,3,5,Aboriginal Heritage Walk at Melbourne Gardens ($14-28 USD),"A guided walk through the Royal Botanic Gardens, a significant cultural site for the local Kulin Nation. Led by an Aboriginal guide, gain insight into the rich history, traditional uses of plants for food, tools, and medicine. Includes a traditional smoking ceremony and finishes with lemon myrtle tea. Highly recommended for cultural immersion.",,https://www.visitmelbourne.com/regions/melbourne/see-and-do/tours/royal-botanic-gardens-victoria---melbourne-gardens-tours/aboriginal-heritage-walk-at-melbourne-gardens,
2355,paragraph_017964,5,28,87,3,5,Koorie Heritage Trust Cultural Walk (Price not specified),"A guided walk starting from Federation Square, exploring Aboriginal art and cultural collections before walking along the Birrarung (Yarra River) to discover significant cultural sites, art installations, and landmarks dating back thousands of years. Operated by an Aboriginal-owned and managed organization.",,https://www.australia.cn/zh-cn/places/melbourne-and-surrounds/experience-aboriginal-culture.html,
2356,paragraph_017971,5,28,87,4,6,Hofbrauhaus ($60.00-80.00),"18-26 Market Lane In the heart of Chinatown, Melbourne, Victoria 3000 Australia","+61 3 9605 3595
Since 1968, Melbourne’s notoriously hard-to-please restaurant-goers have elected the Hofbräuhaus the best place for Bavarian food, Bier, fun and fröhlich. We’re passionate about our traditions and proud of our pure Biers hand-picked from the finest breweries in Bavaria.",http://www.hofbrauhaus.com.au/,media/image1510.jpg
2357,paragraph_017978,5,28,87,4,6,Hochi Mama ($40.00-60.00),"35 Little Bourke St, Melbourne, Victoria 3000 Australia","+61 3 9078 2285
Hochi Mama has integrated itself in Melbourne’s top list of must-eat restaurants. We bring an innovative approach to Asian fusion cuisine, and our commitment to reinventing the classics – we strive to create an unforgettable dining experience for all.",https://hochimama.com.au/melbourne-cbd/,media/image1511.jpg
2358,paragraph_017985,5,28,87,4,6,Rice Paper Scissors ($40.00-80.00),"15 Hardware Lane, Melbourne, Victoria 3000 Australia","+61 3 9663 9890
Rice Paper Scissors offers a punchy, share-style menu influenced by traditional South East Asian flavours. Guests will experience bold street food-inspired dining that showcases the very best in local produce. Indulge in our twice-cooked sticky pork belly, smothered in tamarind caramel or perhaps our sashimi grade, cured South Australian kingfish nestled on crisp prawn crackers.",http://www.ricepaperscissors.com.au/,media/image1512.jpg
2359,paragraph_017992,5,28,87,4,6,Straight Outta Saigon ($20.00-40.00),"138 Russell Street Ground level, Melbourne, Victoria 3000 Australia","+61 3 9654 2024
Straight Outta Saigon brings you the best from the south of Vietnam. The newly renovated restaurant has a much similar ambiance to the sister restaurant Hochi Mama. The rustic-street vibe restaurant focuses on bringing the best from Saigon with a modern twist.",https://www.facebook.com/straightouttasaigonau/,media/image1513.jpg
2360,paragraph_017999,5,28,87,4,6,Da Guido La Pasta ($36.00-70.00),"130 Lygon St Carlton, Melbourne, Victoria 3053 Australia","+61 2 4003 7304
Our menu was drawn up with special focus on homemade pasta, which we prepare every day using fresh natural ingredients. We use prime quality ingredients imported from Italy as well as select Australian products.",https://www.daguidolapasta.com/,media/image1514.jpg
2361,paragraph_018007,5,28,87,5,7,"Tandem Skydive - Up to 15,000ft ($479 AUD)",Jump from Australia’s highest altitude with Skydive Melbourne. Enjoy up to 60 seconds of freefall with spectacular coastal views over St Kilda and Melbourne’s skyline. Professional tandem masters and all safety equipment included.,,https://www.visitmelbourne.com/regions/melbourne/see-and-do/tours/sports-tours/skydive-melbourne/tandem-skydive---melbourne,
2362,paragraph_018011,5,28,87,5,7,Surfing at Torquay / Bells Beach (Surf lessons: ~$50-100 AUD),"Head to Torquay, the spiritual home of Australian surfing (90 min from Melbourne). Bells Beach is Australia’s first National Surfing Reserve, featuring consistent swells up to 5 meters. The Rip Curl Pro international competition is held here annually at Easter.",,https://baike.baidu.com/item/%25E6%2589%2598%25E5%25B0%2594%25E5%259D%258E/49850757,
2363,paragraph_018015,5,28,87,5,7,Formula 1 Australian Grand Prix (Tickets from ~$100 AUD (general admission) to premium grandstand packages),"The premier motorsport event in the Southern Hemisphere. Held annually in March at Albert Park Circuit. The 2026 event drew a record 483,934 spectators. Hotels sell out months in advance.",,https://www.grandprix.com.au/,
2364,paragraph_018019,5,28,87,5,7,Stand Up Paddleboarding (SUP) (From ~$40-80 AUD (rental/lesson)),Paddle along Melbourne’s coastline or the Yarra River. Popular locations include St Kilda Beach and the Mornington Peninsula. SUP is included in many multi-day adventure itineraries.,,https://peterpans.com/tours/ultimate-melbourne-adventure/,
2365,paragraph_018023,5,28,87,5,7,Private 8-Hour Local Adventure (From $162 AUD),"Join a local Melbourne host for a fully personalized adventure. Explore hidden laneways, street art, markets, and sports venues based on your interests. Walking tour.",,https://www.accesstravel.com/Travel_Impressions.html/ViatorProduct/Index/384/386-Yarra%2520River/30791P316,
2366,paragraph_018054,5,28,88,1,1,Morgan Suites (From $229.00),"14 Merivale Street, South Brisbane, 4101 Brisbane, Australia","Offering self-contained accommodations with free WiFi and a private balcony, Morgan Suites are just 4 minutes' walk from the Brisbane River. Guests have access to an outdoor swimming lap pool located on level 2.
Morgan Suites Brisbane are a 5-minute walk from the Gallery of Modern Art and South Brisbane Train Station. The popular South Bank Parklands is a 15-minute walk away. Brisbane Airport is a 25-minute drive away.
The air-conditioned apartments feature a fully equipped kitchen with a dishwasher, an oven and a microwave. Each apartment has laundry facilities and a separate living area with a flat-screen TV. Most apartments offer city or mountain views.",https://www.booking.com/hotel/au/morgan-suites.html,media/image1515.jpg
2367,paragraph_018062,5,28,88,1,1,Great Southern Hotel Brisbane (From $91.00),"103 George Street, Brisbane Central Business District, 4000 Brisbane, Australia","The Great Southern Hotel Brisbane offers a variety of standard and superior rooms in the heart of Brisbane's CBD (Central Business District). Queen Street Mall, Parliament House and the Botanical Gardens are all just a 5-minute walk away.
All of the air-conditioned rooms are equipped with a refrigerator, tea/coffee making facilities, flat-screen TVs, an iPod dock and a work desk.
Facilities at the hotel include a 24-hour reception. Secure parking is available at an additional cost and subject to availability upon check-in.",https://www.booking.com/hotel/au/great-southern-hotel-brisbane.html,media/image1516.jpg
2368,paragraph_018070,5,28,88,1,1,ibis Styles Brisbane Elizabeth Street (From $130.00),"40 Elizabeth Street, Brisbane Central Business District, 4000 Brisbane, Australia","ibis Styles Brisbane Elizabeth Street is set in Brisbane, 328 feet from Treasury Building - Casino and 1.1 mi from Suncorp Stadium. Guests can enjoy the on-site bar.
Rooms have a TV. You will find a kettle in the room. Every room has a private bathroom equipped with a shower. Ibis Styles Brisbane features free WiFi throughout all public areas of the property.
There is a 24-hour front desk at the property.",https://www.booking.com/hotel/au/ibis-styles-brisbane-elizabeth-street.html,media/image1517.jpg
2369,paragraph_018080,5,28,88,1,2,The Gabba B&B (From $54.00),"21 Kennedy Terrace, 4169 Brisbane, Australia","Comfortable Accommodations: The Gabba B&B in Brisbane offers family rooms with carpeted floors. Each room includes a shared bathroom, free toiletries, and a hairdryer. Guests can enjoy free WiFi throughout the property.
Convenient Facilities: The bed and breakfast features a lounge, shared kitchen, and laundry service. Additional amenities include an electric kettle and a television. Reception staff speak English and Spanish.
Prime Location: Located a 5-minute walk from Brisbane Cricket Ground, The Gabba B&B is near attractions such as Streets Beach (1.3 mi) and Southbank Station (1.6 mi). Brisbane Airport is 8.7 mi away. Guests appreciate the convenient location, room cleanliness, and friendly host.",https://www.booking.com/hotel/au/the-gabba-b-amp-b.html,media/image1518.jpg
2370,paragraph_018088,5,28,88,1,2,Urban Rhythm (From $74.00),"26 Bristol Street, West End, 4101 Brisbane, Australia","Comfortable Accommodations: Urban Rhythm in Brisbane offers family rooms with shared bathrooms. Free WiFi is available in public areas, ensuring guests stay connected.
Outdoor Spaces: Guests can relax in the garden or on the terrace, enjoying the serene surroundings. Free on-site parking is provided for added convenience.
Convenient Location: Located 9.9 mi from Brisbane Airport, the property is close to attractions such as Brisbane Convention & Exhibition Center (1.1 mi) and Southbank Station (1.2 mi). Nearby activities include kayaking and canoeing.",https://www.booking.com/hotel/au/urban-rhythm-west-end.html,media/image1519.jpg
2371,paragraph_018096,5,28,88,1,2,Heal House (From $260.00),"72 Heal Street, New Farm, New Farm, 4005 Brisbane, Australia","Elegant Accommodations: Heal House in Brisbane offers an adults-only bed and breakfast experience with a sun terrace, garden, bar, and free WiFi. Guests enjoy air-conditioning, private bathrooms, and garden views.
Comfortable Amenities: The property features a lounge, outdoor seating area, and picnic spots. Additional amenities include a mini-bar, work desk, and free off-site parking.
Delicious Breakfast: A variety of breakfast options are available, including continental, à la carte, vegetarian, vegan, and gluten-free. Fresh pastries, warm dishes, fruits, and juices enhance the morning experience.",https://www.booking.com/hotel/au/heal-house.html,media/image1520.jpg
2372,paragraph_018106,5,28,88,1,3,Brisbane Quarters (From $120.00),"413 Upper Edward Street, Spring Hill, 4000 Brisbane, Australia","Comfortable Accommodations: Brisbane Quarters in Brisbane offers adults-only hostel accommodations with air-conditioning, private bathrooms, and balconies. Each room includes a work desk, TV, and free WiFi.
Exceptional Facilities: Guests enjoy a year-round outdoor swimming pool, fitness room, and lounge. Additional amenities include a shared kitchen, games room, and outdoor seating area.
Convenient Location: Located less than 0.6 mi from Roma Street Parklands and Brisbane Central Station, the hostel is close to Queen Street Mall and Story Bridge. Brisbane Airport is 7.5 mi away.",https://www.booking.com/hotel/au/brisbane-quarters.html,media/image1521.jpg
